schema_version,method_version,episode_id,policy,precursor_side,first_signal_id,first_timestamp_utc,first_timestamp_jst,current_bias,current_was_notified,event_price,event_atr_15m,phase,regime,reason_codes,source_signal_count,outcome_1h,outcome_2h,outcome_4h,matching_move_distance,opposing_move_distance,matching_move_atr,opposing_move_atr,first_match_timestamp,lead_minutes_to_material_move,comparison_status,data_quality_status
turning_volatility_precursor_replay.v1,turning_volatility_precursor_replay.v1,TVP-df0f68f363d92204,POLICY_CURRENT_NOTIFICATION,UP,20260711_210500,2026-07-11T21:05:00.317144Z,2026-07-12T06:05:00.317144+09:00,long,True,64353.2,83.5334,range,transition,dominant_long_under_stress,1,no_large_move,no_large_move,large_down,50.9,683.2,0.609337,8.178764,,,opposite_move,resolved
turning_volatility_precursor_replay.v1,turning_volatility_precursor_replay.v1,TVP-c8dd8addcd132ade,POLICY_COMBINED_PRECURSOR,DOWN,20260711_220501,2026-07-11T22:05:01.065165Z,2026-07-12T07:05:01.065165+09:00,long,False,64325.4,75.5765,reversal_risk,transition,"at_major_resistance,bearish_microstructure_pressure,bullish_flip_conflicted,dominant_long_under_stress,high_location_risk,high_wait_pressure,major_resistance_rejection,primary_setup_invalid,reversal_risk_phase",1,no_large_move,large_down,large_down,655.4,10.9,8.672008,0.144225,2026-07-11T23:15:00+00:00,69.982,caught_before_move,resolved
turning_volatility_precursor_replay.v1,turning_volatility_precursor_replay.v1,TVP-08b797a3850fd01a,POLICY_FAILED_FLIP_GUARD,DOWN,20260711_220501,2026-07-11T22:05:01.065165Z,2026-07-12T07:05:01.065165+09:00,long,False,64325.4,75.5765,reversal_risk,transition,"at_major_resistance,bearish_microstructure_pressure,bullish_flip_conflicted,dominant_long_under_stress,high_location_risk,high_wait_pressure,major_resistance_rejection,primary_setup_invalid,reversal_risk_phase",1,no_large_move,large_down,large_down,655.4,10.9,8.672008,0.144225,2026-07-11T23:15:00+00:00,69.982,caught_before_move,resolved
turning_volatility_precursor_replay.v1,turning_volatility_precursor_replay.v1,TVP-f418bff277d3b308,POLICY_LEVEL_REJECTION,DOWN,20260711_220501,2026-07-11T22:05:01.065165Z,2026-07-12T07:05:01.065165+09:00,long,False,64325.4,75.5765,reversal_risk,transition,"at_major_resistance,bearish_microstructure_pressure,bullish_flip_conflicted,dominant_long_under_stress,high_location_risk,high_wait_pressure,major_resistance_rejection,primary_setup_invalid,reversal_risk_phase",1,no_large_move,large_down,large_down,655.4,10.9,8.672008,0.144225,2026-07-11T23:15:00+00:00,69.982,caught_before_move,resolved
turning_volatility_precursor_replay.v1,turning_volatility_precursor_replay.v1,TVP-dde512437e1989af,POLICY_THESIS_STRESS,DOWN,20260711_220501,2026-07-11T22:05:01.065165Z,2026-07-12T07:05:01.065165+09:00,long,False,64325.4,75.5765,reversal_risk,transition,"at_major_resistance,bearish_microstructure_pressure,bullish_flip_conflicted,dominant_long_under_stress,high_location_risk,high_wait_pressure,major_resistance_rejection,primary_setup_invalid,reversal_risk_phase",1,no_large_move,large_down,large_down,655.4,10.9,8.672008,0.144225,2026-07-11T23:15:00+00:00,69.982,caught_before_move,resolved
turning_volatility_precursor_replay.v1,turning_volatility_precursor_replay.v1,TVP-ff49b9d8ff8bd961,POLICY_COMBINED_PRECURSOR,UP,20260712_020500,2026-07-12T02:05:00.513429Z,2026-07-12T11:05:00.513429+09:00,short,True,64105.4,131.0809,range,transition,"at_major_support,bearish_flip_conflicted,bullish_microstructure_pressure,dominant_short_under_stress,high_location_risk,major_support_rejection,primary_setup_invalid",1,no_large_move,unresolved,unresolved,,,,,,,unresolved,unresolved
turning_volatility_precursor_replay.v1,turning_volatility_precursor_replay.v1,TVP-38f8d8aaeabad070,POLICY_CURRENT_NOTIFICATION,DOWN,20260712_020500,2026-07-12T02:05:00.513429Z,2026-07-12T11:05:00.513429+09:00,short,True,64105.4,131.0809,range,transition,dominant_short_under_stress,1,no_large_move,unresolved,unresolved,,,,,,,unresolved,unresolved
turning_volatility_precursor_replay.v1,turning_volatility_precursor_replay.v1,TVP-a87fe98a24540f62,POLICY_FAILED_FLIP_GUARD,UP,20260712_020500,2026-07-12T02:05:00.513429Z,2026-07-12T11:05:00.513429+09:00,short,True,64105.4,131.0809,range,transition,"at_major_support,bearish_flip_conflicted,bullish_microstructure_pressure,dominant_short_under_stress,high_location_risk,major_support_rejection,primary_setup_invalid",1,no_large_move,unresolved,unresolved,,,,,,,unresolved,unresolved
turning_volatility_precursor_replay.v1,turning_volatility_precursor_replay.v1,TVP-c7eec7a204929c94,POLICY_LEVEL_REJECTION,UP,20260712_020500,2026-07-12T02:05:00.513429Z,2026-07-12T11:05:00.513429+09:00,short,True,64105.4,131.0809,range,transition,"at_major_support,bearish_flip_conflicted,bullish_microstructure_pressure,dominant_short_under_stress,high_location_risk,major_support_rejection,primary_setup_invalid",1,no_large_move,unresolved,unresolved,,,,,,,unresolved,unresolved
turning_volatility_precursor_replay.v1,turning_volatility_precursor_replay.v1,TVP-a93d8e3bd7f3809f,POLICY_THESIS_STRESS,UP,20260712_020500,2026-07-12T02:05:00.513429Z,2026-07-12T11:05:00.513429+09:00,short,True,64105.4,131.0809,range,transition,"at_major_support,bearish_flip_conflicted,bullish_microstructure_pressure,dominant_short_under_stress,high_location_risk,major_support_rejection,primary_setup_invalid",2,no_large_move,unresolved,unresolved,,,,,,,unresolved,unresolved
