candidate_id,signal_id,timestamp_jst,candidate_type,active_primary_action,side,entry_mode,entry_price,stop_price,tp1_price,tp2_price,outcome,entry_reached_time,first_exit_time,first_exit_reason,mfe_price,mae_price,mfe_r,mae_r,notes,source_signal_id,candidate_status,entry_zone_low,entry_zone_high,stop_loss,tp1,tp2,rr_current_tp1,rr_current_tp2,rr_zone_mid_tp1,rr_zone_mid_tp2,market_entry_status,limit_entry_status,counter_scalp_status,breakout_status,active_subject_label,active_headline,next_condition
20260709_120500:long:limit_retest,20260709_120500,2026-07-09T21:05:00.163842+09:00,limit_retest,ACTIVE_LIMIT_RETEST+ACTIVE_COUNTER_SCALP,long,limit,62764.7,62461.57,63158.77,63492.21,sl_first,2026-07-09T21:15:00+09:00,2026-07-09T21:45:00+09:00,sl,167.80,336.20,0.5536,1.1091,,20260709_120500,allowed,62720.39,62809.01,62461.57,63158.77,63492.21,1.37,2.5,1.3,2.4,blocked,allowed,blocked,blocked,押し目買い待ち・短期反落注意,上方向優勢。ただし成行ロング不可。押し目買い待ち。現値は短期反落帯。,"62,720-62,809 へ押し、15分足で反発継続なら候補"
20260709_120500:short:counter_scalp,20260709_120500,2026-07-09T21:05:00.163842+09:00,counter_scalp,ACTIVE_LIMIT_RETEST+ACTIVE_COUNTER_SCALP,short,conditional,62756.0,63243.33,62524.97,62181.41,tp1_first,2026-07-09T21:30:00+09:00,2026-07-09T21:45:00+09:00,tp1,327.50,176.50,0.6720,0.3622,,20260709_120500,conditional,62877.49,62984.51,63243.33,62524.97,62181.41,0.47,1.18,1.3,2.4,blocked,allowed,conditional,blocked,押し目買い待ち・短期反落注意,上方向優勢。ただし成行ロング不可。押し目買い待ち。現値は短期反落帯。,"62,877-62,985 へ戻り、15分足で再失速するなら候補"
20260709_130500:long:counter_scalp,20260709_130500,2026-07-09T22:05:00.452154+09:00,counter_scalp,ACTIVE_LIMIT_RETEST+ACTIVE_COUNTER_SCALP,long,conditional,62583.3,62246.04,63086.71,63488.77,tp1_first,2026-07-09T22:15:00+09:00,2026-07-09T22:45:00+09:00,tp1,631.70,94.00,1.8730,0.2787,,20260709_130500,conditional,62540.71,62682.39,62246.04,63086.71,63488.77,1.49,2.68,1.3,2.4,blocked,allowed,conditional,blocked,戻り売り待ち・短期反発注意,下方向優勢。ただし成行ショート不可。戻り売り待ち。現値は短期反発帯。,"62,541-62,682 へ押し、15分足で反発継続なら候補"
20260709_130500:short:limit_retest,20260709_130500,2026-07-09T22:05:00.452154+09:00,limit_retest,ACTIVE_LIMIT_RETEST+ACTIVE_COUNTER_SCALP,short,limit,62609.25,62954.46,62160.48,61780.75,sl_first,2026-07-09T22:30:00+09:00,2026-07-09T22:45:00+09:00,sl,119.95,605.75,0.3475,1.7547,,20260709_130500,allowed,62558.71,62659.79,62954.46,62160.48,61780.75,1.14,2.16,1.3,2.4,blocked,allowed,blocked,blocked,戻り売り待ち・短期反発注意,下方向優勢。ただし成行ショート不可。戻り売り待ち。現値は短期反発帯。,"62,559-62,660 へ戻り、15分足で再失速するなら候補"
20260709_140501:long:counter_scalp,20260709_140501,2026-07-09T23:05:01.040790+09:00,counter_scalp,ACTIVE_LIMIT_RETEST+ACTIVE_COUNTER_SCALP,long,conditional,63000.0,62241.05,63316.88,63831.41,tp1_first,2026-07-09T23:15:00+09:00,2026-07-10T03:00:00+09:00,tp1,478.00,468.70,0.6298,0.6176,,20260709_140501,conditional,62595.8,62821.8,62241.05,63316.88,63831.41,0.42,1.1,1.3,2.4,blocked,allowed,conditional,blocked,戻り売り待ち・短期反発注意,下方向優勢。ただし成行ショート不可。戻り売り待ち。現値は短期反発帯。,"62,596-62,822 へ押し、15分足で反発継続なら候補"
20260709_140501:short:limit_retest,20260709_140501,2026-07-09T23:05:01.040790+09:00,limit_retest,ACTIVE_LIMIT_RETEST+ACTIVE_COUNTER_SCALP,short,limit,62989.75,63469.55,62366.00,61838.22,sl_first,2026-07-09T23:15:00+09:00,2026-07-10T03:00:00+09:00,sl,458.45,488.25,0.9555,1.0176,,20260709_140501,allowed,62864.7,63114.8,63469.55,62366.0,61838.22,1.35,2.47,1.3,2.4,blocked,allowed,blocked,blocked,戻り売り待ち・短期反発注意,下方向優勢。ただし成行ショート不可。戻り売り待ち。現値は短期反発帯。,"62,865-63,115 へ戻り、15分足で再失速するなら候補"
20260709_150500:long:limit_retest,20260709_150500,2026-07-10T00:05:00.867157+09:00,limit_retest,ACTIVE_LIMIT_RETEST+ACTIVE_COUNTER_SCALP,long,limit,62764.7,62343.03,63312.88,63776.72,tp1_first,2026-07-10T00:45:00+09:00,2026-07-10T03:00:00+09:00,tp1,713.30,233.40,1.6916,0.5535,,20260709_150500,allowed,62706.44,62822.96,62343.03,63312.88,63776.72,0.52,1.24,1.3,2.4,blocked,allowed,blocked,blocked,押し目買い待ち・短期反落注意,上方向優勢。ただし成行ロング不可。押し目買い待ち。現値は短期反落帯。,"62,706-62,823 へ押し、15分足で反発継続なら候補"
20260709_150500:short:counter_scalp,20260709_150500,2026-07-10T00:05:00.867157+09:00,counter_scalp,ACTIVE_LIMIT_RETEST+ACTIVE_COUNTER_SCALP,short,conditional,62982.4,63479.37,62353.24,61814.65,sl_first,2026-07-10T00:15:00+09:00,2026-07-10T10:45:00+09:00,sl,451.10,946.60,0.9077,1.9047,,20260709_150500,conditional,62863.54,63115.96,63479.37,62353.24,61814.65,1.27,2.35,1.3,2.4,blocked,allowed,conditional,blocked,押し目買い待ち・短期反落注意,上方向優勢。ただし成行ロング不可。押し目買い待ち。現値は短期反落帯。,"62,864-63,116 へ戻り、15分足で再失速するなら候補"
20260709_170500:long:counter_scalp,20260709_170500,2026-07-10T02:05:00.173054+09:00,counter_scalp,ACTIVE_LIMIT_RETEST+ACTIVE_COUNTER_SCALP,long,conditional,62670.7,62238.55,63156.37,63595.33,tp1_first,2026-07-10T02:15:00+09:00,2026-07-10T03:00:00+09:00,tp1,807.30,0.00,1.8681,0.0000,,20260709_170500,conditional,62585.8,62689.4,62238.55,63156.37,63595.33,1.12,2.14,1.3,2.4,blocked,allowed,conditional,blocked,戻り売り待ち・短期反発注意,下方向優勢。ただし成行ショート不可。戻り売り待ち。現値は短期反発帯。,"62,586-62,689 へ押し、15分足で反発継続なら候補"
20260709_170500:short:limit_retest,20260709_170500,2026-07-10T02:05:00.173054+09:00,limit_retest,ACTIVE_LIMIT_RETEST+ACTIVE_COUNTER_SCALP,short,limit,62989.75,63461.05,62377.05,61858.62,sl_first,2026-07-10T02:30:00+09:00,2026-07-10T03:00:00+09:00,sl,259.65,488.25,0.5509,1.0360,,20260709_170500,allowed,62865.7,63113.8,63461.05,62377.05,61858.62,0.37,1.03,1.3,2.4,blocked,allowed,blocked,blocked,戻り売り待ち・短期反発注意,下方向優勢。ただし成行ショート不可。戻り売り待ち。現値は短期反発帯。,"62,866-63,114 へ戻り、15分足で再失速するなら候補"
20260709_180501:long:limit_retest,20260709_180501,2026-07-10T03:05:01.061900+09:00,limit_retest,ACTIVE_LIMIT_RETEST+ACTIVE_COUNTER_SCALP,long,limit,63190.65,62773.02,63733.57,64192.96,tp1_first,2026-07-10T03:15:00+09:00,2026-07-10T10:45:00+09:00,tp1,738.35,285.65,1.7680,0.6840,,20260709_180501,allowed,63102.47,63278.83,62773.02,63733.57,64192.96,1.81,3.16,1.3,2.4,blocked,allowed,blocked,blocked,押し目買い待ち・短期反落注意,上方向優勢。ただし成行ロング不可。押し目買い待ち。現値は短期反落帯。,"63,102-63,279 へ押し、15分足で反発継続なら候補"
20260709_180501:short:counter_scalp,20260709_180501,2026-07-10T03:05:01.061900+09:00,counter_scalp,ACTIVE_LIMIT_RETEST+ACTIVE_COUNTER_SCALP,short,conditional,63114.6,63617.48,62660.84,62203.32,sl_first,2026-07-10T03:15:00+09:00,2026-07-10T10:45:00+09:00,sl,209.60,814.40,0.4168,1.6195,,20260709_180501,conditional,63115.07,63288.03,63617.48,62660.84,62203.32,0.9,1.81,1.3,2.4,blocked,allowed,conditional,blocked,押し目買い待ち・短期反落注意,上方向優勢。ただし成行ロング不可。押し目買い待ち。現値は短期反落帯。,"63,115-63,288 へ戻り、15分足で再失速するなら候補"
20260709_190500:long:limit_retest,20260709_190500,2026-07-10T04:05:00.214375+09:00,limit_retest,ACTIVE_LIMIT_RETEST+ACTIVE_COUNTER_SCALP,long,limit,63190.65,62768.90,63738.93,64202.85,tp1_first,2026-07-10T04:15:00+09:00,2026-07-10T10:45:00+09:00,tp1,738.35,285.65,1.7507,0.6773,,20260709_190500,allowed,63101.99,63279.31,62768.9,63738.93,64202.85,1.25,2.33,1.3,2.4,blocked,allowed,blocked,blocked,押し目買い待ち・短期反落注意,上方向優勢。ただし成行ロング不可。押し目買い待ち。現値は短期反落帯。,"63,102-63,279 へ押し、15分足で反発継続なら候補"
20260709_190500:short:counter_scalp,20260709_190500,2026-07-10T04:05:00.214375+09:00,counter_scalp,ACTIVE_LIMIT_RETEST+ACTIVE_COUNTER_SCALP,short,conditional,63199.8,63621.60,62655.48,62193.43,sl_first,2026-07-10T04:15:00+09:00,2026-07-10T10:45:00+09:00,sl,294.80,729.20,0.6989,1.7288,,20260709_190500,conditional,63114.59,63288.51,63621.6,62655.48,62193.43,1.29,2.39,1.3,2.4,blocked,allowed,conditional,blocked,押し目買い待ち・短期反落注意,上方向優勢。ただし成行ロング不可。押し目買い待ち。現値は短期反落帯。,"63,115-63,289 へ戻り、15分足で再失速するなら候補"
20260709_200500:long:limit_retest,20260709_200500,2026-07-10T05:05:00.635758+09:00,limit_retest,ACTIVE_LIMIT_RETEST+ACTIVE_COUNTER_SCALP,long,limit,63167.95,62757.95,63700.95,64151.96,tp1_first,2026-07-10T05:15:00+09:00,2026-07-10T10:45:00+09:00,tp1,761.05,262.95,1.8562,0.6413,,20260709_200500,allowed,63060.64,63275.26,62757.95,63700.95,64151.96,1.04,2.02,1.3,2.4,blocked,allowed,blocked,blocked,押し目買い待ち・短期反落注意,上方向優勢。ただし成行ロング不可。押し目買い待ち。現値は短期反落帯。,"63,061-63,275 へ押し、15分足で反発継続なら候補"
20260709_200500:short:counter_scalp,20260709_200500,2026-07-10T05:05:00.635758+09:00,counter_scalp,ACTIVE_LIMIT_RETEST+ACTIVE_COUNTER_SCALP,short,conditional,63219.9,63587.15,62700.27,62276.10,sl_first,2026-07-10T05:15:00+09:00,2026-07-10T10:45:00+09:00,sl,314.90,709.10,0.8575,1.9308,,20260709_200500,conditional,63118.64,63284.46,63587.15,62700.27,62276.1,1.41,2.57,1.3,2.4,blocked,allowed,conditional,blocked,押し目買い待ち・短期反落注意,上方向優勢。ただし成行ロング不可。押し目買い待ち。現値は短期反落帯。,"63,119-63,284 へ戻り、15分足で再失速するなら候補"
20260709_210500:long:limit_retest,20260709_210500,2026-07-10T06:05:00.183606+09:00,limit_retest,ACTIVE_LIMIT_RETEST+ACTIVE_COUNTER_SCALP,long,limit,63234.9,62935.59,63624.01,63953.25,sl_first,2026-07-10T06:15:00+09:00,2026-07-10T09:30:00+09:00,sl,161.10,329.90,0.5382,1.1022,,20260709_210500,allowed,63199.69,63270.11,62935.59,63624.01,63953.25,0.95,1.88,1.3,2.4,blocked,allowed,blocked,blocked,押し目買い待ち・短期反落注意,上方向優勢。ただし成行ロング不可。押し目買い待ち。現値は短期反落帯。,"63,200-63,270 へ押し、15分足で反発継続なら候補"
20260709_210500:short:counter_scalp,20260709_210500,2026-07-10T06:05:00.183606+09:00,counter_scalp,ACTIVE_LIMIT_RETEST+ACTIVE_COUNTER_SCALP,short,conditional,63288.4,63777.31,62956.87,62564.49,tp1_first,2026-07-10T07:15:00+09:00,2026-07-10T09:30:00+09:00,tp1,383.40,107.60,0.7842,0.2201,,20260709_210500,conditional,63327.99,63513.21,63777.31,62956.87,62564.49,0.68,1.48,1.3,2.4,blocked,allowed,conditional,blocked,押し目買い待ち・短期反落注意,上方向優勢。ただし成行ロング不可。押し目買い待ち。現値は短期反落帯。,"63,328-63,513 へ戻り、15分足で再失速するなら候補"
20260709_220500:long:limit_retest,20260709_220500,2026-07-10T07:05:00.056898+09:00,limit_retest,ACTIVE_LIMIT_RETEST+ACTIVE_COUNTER_SCALP,long,limit,63234.9,62972.55,63575.95,63864.53,sl_first,2026-07-10T07:15:00+09:00,2026-07-10T09:30:00+09:00,sl,161.10,329.90,0.6141,1.2575,,20260709_220500,allowed,63203.28,63266.52,62972.55,63575.95,63864.53,1.18,2.23,1.3,2.4,blocked,allowed,blocked,blocked,押し目買い待ち・短期反落注意,上方向優勢。ただし成行ロング不可。押し目買い待ち。現値は短期反落帯。,"63,203-63,267 へ押し、15分足で反発継続なら候補"
20260709_220500:short:counter_scalp,20260709_220500,2026-07-10T07:05:00.056898+09:00,counter_scalp,ACTIVE_LIMIT_RETEST+ACTIVE_COUNTER_SCALP,short,conditional,63249.0,63506.45,62805.23,62469.87,sl_first,2026-07-10T07:15:00+09:00,2026-07-10T10:45:00+09:00,sl,344.00,680.00,1.3362,2.6413,,20260709_220500,conditional,63127.42,63275.72,63506.45,62805.23,62469.87,1.72,3.03,1.3,2.4,blocked,allowed,conditional,blocked,押し目買い待ち・短期反落注意,上方向優勢。ただし成行ロング不可。押し目買い待ち。現値は短期反落帯。,"63,127-63,276 へ戻り、15分足で再失速するなら候補"
20260710_000501:long:limit_retest,20260710_000501,2026-07-10T09:05:01.117452+09:00,limit_retest,ACTIVE_LIMIT_RETEST+ACTIVE_COUNTER_SCALP,long,limit,63190.68,62888.58,63583.40,63915.70,tp2_first,2026-07-10T09:15:00+09:00,2026-07-10T10:45:00+09:00,tp2,738.32,285.68,2.4440,0.9456,,20260710_000501,allowed,63114.83,63266.52,62888.58,63583.4,63915.7,1.25,2.32,1.3,2.4,blocked,allowed,blocked,blocked,押し目買い待ち・短期反落注意,上方向優勢。ただし成行ロング不可。押し目買い待ち。現値は短期反落帯。,"63,115-63,267 へ押し、15分足で反発継続なら候補"
20260710_000501:short:counter_scalp,20260710_000501,2026-07-10T09:05:01.117452+09:00,counter_scalp,ACTIVE_LIMIT_RETEST+ACTIVE_COUNTER_SCALP,short,conditional,63197.8,63501.97,62875.42,62575.76,sl_first,2026-07-10T09:15:00+09:00,2026-07-10T10:45:00+09:00,sl,292.80,731.20,0.9626,2.4039,,20260710_000501,conditional,63183.39,63275.72,63501.97,62875.42,62575.76,1.06,2.05,1.3,2.4,blocked,allowed,conditional,blocked,押し目買い待ち・短期反落注意,上方向優勢。ただし成行ロング不可。押し目買い待ち。現値は短期反落帯。,"63,183-63,276 へ戻り、15分足で再失速するなら候補"
